Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
LINK,2021-03-18,29.7073282458,31.0487205265,31.3373535273,29.0268622631
LINK,2021-03-19,30.1396969321,29.4079577106,30.4696729005,28.7126710764
LINK,2021-03-20,30.1040132056,29.8281941576,31.4414349972,29.6301731207
LINK,2021-03-21,29.4570033843,29.6686165174,30.1030434996,28.6435485771
LINK,2021-03-22,27.5516589028,29.231552543,29.4019857603,27.3415377922
LINK,2021-03-23,27.0723745409,27.274295444,27.9422758631,26.6904942694
LINK,2021-03-24,25.032640917,26.7977994768,27.8629122156,23.7555141403
LINK,2021-03-25,25.9257122703,24.8886484934,26.6408538688,24.4381807264
LINK,2021-03-26,27.2453220917,25.5572548954,27.4271667289,25.3834024979
LINK,2021-03-27,27.0519159159,27.4079937621,27.4947103333,26.036982704
LINK,2021-03-28,26.5062644305,26.8806676178,27.6595892599,26.1181157722
LINK,2021-03-29,27.9505955203,26.6619316604,28.6067116389,26.3968144355
LINK,2021-03-30,27.7596744466,28.0271814279,28.5857462353,27.6374128569
LINK,2021-03-31,28.6332626955,27.8619238626,28.8752127488,26.2821839998
LINK,2021-04-01,30.1258596425,29.4155999629,31.0982849459,29.3322807845
LINK,2021-04-02,31.8391580319,30.0741902674,32.0390732553,29.5887721424
LINK,2021-04-03,29.6697481352,32.4719363383,33.1330919679,29.2228344029
LINK,2021-04-04,30.6396137319,29.3290832203,31.4578562769,28.752125199
LINK,2021-04-05,32.4991895607,30.7559331058,32.5015009372,29.6614273294
LINK,2021-04-06,34.4355015725,32.3831726541,34.6709317751,31.3108811326
LINK,2021-04-07,31.8410092133,34.7394922535,35.0819267727,30.2696160172
LINK,2021-04-08,32.7769504608,31.1336375924,32.8843703944,30.9807846305
LINK,2021-04-09,31.5730444083,32.7950607236,33.2213961443,31.414062292
LINK,2021-04-10,31.5911754348,31.5984450875,32.8887199084,31.1096395818
LINK,2021-04-11,33.8971927184,31.8827667393,34.3959112125,31.7289508462
LINK,2021-04-12,33.2622068336,33.8768292504,34.121859448,31.8751282767
LINK,2021-04-13,35.2563186902,33.0938586723,35.846264715,32.3851655191
LINK,2021-04-14,40.1056883847,35.5169895045,41.108947909,35.0479344503
LINK,2021-04-15,43.4548744674,41.3401864306,44.3113207598,39.7299036314
LINK,2021-04-16,41.6591045585,42.6163511899,43.2856857688,38.961221992
LINK,2021-04-17,41.4795621328,42.0476931709,43.9783282743,40.0362762085
LINK,2021-04-18,39.1329337981,40.022145133,40.4156943756,30.7401096906
LINK,2021-04-19,37.527465406,39.1806542334,41.979046215,34.8939791769
LINK,2021-04-20,38.637995867,35.8084351367,39.4303345505,33.3217268445
LINK,2021-04-21,36.6298241087,39.037970041,39.5080303262,36.1554819044
LINK,2021-04-22,36.1535115713,36.2709721313,40.8304865849,33.8247339298
LINK,2021-04-23,34.0070358592,35.1540429882,35.9420608529,30.109800627
LINK,2021-04-24,32.135639171,35.2628498901,35.3431065188,31.5495805945
LINK,2021-04-25,31.189743381,31.324320257,33.5059681555,30.0543050026
LINK,2021-04-26,34.3574686835,31.7274607243,35.341424823,31.4438250759
LINK,2021-04-27,36.5256819006,35.1589161312,37.714260073,34.5454743159
LINK,2021-04-28,35.9329704095,36.8352631315,37.831930545,35.0028824651
LINK,2021-04-29,36.279703238,36.2698080047,37.4615288825,35.0574454513
LINK,2021-04-30,37.7068250474,36.4765359879,38.8142819433,35.8746415331
LINK,2021-05-01,40.803932065,38.1418047557,41.2155799712,37.4965113917
LINK,2021-05-02,39.2888336193,41.2496576132,41.4470863662,38.7410899814
LINK,2021-05-03,41.9972414244,39.5058404952,42.7284813924,39.2976511357
LINK,2021-05-04,46.4850317194,42.0880300813,48.5849364893,38.8895973035
LINK,2021-05-05,48.8311816407,45.5795474698,51.2460568136,44.9730239388
LINK,2021-05-06,47.5242941083,49.5933760339,49.8296754336,45.4179737536
LINK,2021-05-07,47.9327122227,47.1841085041,52.0022011023,45.7970371228
LINK,2021-05-08,48.5504094509,49.2238552305,50.3330777778,46.6429326424
LINK,2021-05-09,51.2378387081,48.7059058583,52.4814621679,46.0835337451
LINK,2021-05-10,47.2743963074,52.3268802963,53.0334494985,40.9389864571
LINK,2021-05-11,48.0218518999,46.4005547313,48.8896482013,44.663561732
LINK,2021-05-12,44.1483758438,48.8910362857,49.8044235487,43.6203206113
LINK,2021-05-13,43.3879024034,41.6105725297,45.0272017875,39.4419217702
LINK,2021-05-14,46.8419541937,43.2894776491,47.9468507422,42.9755611503
LINK,2021-05-15,42.1457919183,46.6353176075,47.8256539572,41.0728850065
LINK,2021-05-16,39.9432478995,41.5254826551,44.6591464255,37.9660321994
